y_pred,y_score,y_true,snr,correct
1,0.0,1,25.187063,True
1,0.0,1,54.05368,True
0,-0.027142042,0,0.0,True
0,-0.0014103238,0,,True
0,-0.0040108487,0,0.0,True
1,0.0,1,29.456673,True
0,-0.01797868,0,0.0,True
0,-0.0009207062,0,0.0,True
1,-3.2186456e-06,1,25.016457,True
0,-0.00490984,0,0.0,True
0,-0.001030629,0,0.0,True
1,-5.960463e-07,1,58.195896,True
0,-0.0038733473,0,0.0,True
1,0.0,1,40.626957,True
1,0.0,1,45.53865,True
1,0.0,1,29.971415,True
1,-0.35903978,1,24.240168,True
0,-0.0024636413,0,0.0,True
1,-0.00011932138,1,21.950197,True
1,-0.00105004,1,20.48264,True
1,0.0,1,44.964405,True
0,-0.005460822,0,0.0,True
0,-0.005165208,0,0.0,True
1,-4.7683704e-07,1,23.69224,True
0,-0.001761553,0,0.0,True
0,-0.0044260873,0,0.0,True
0,-0.0005807382,0,0.0,True
1,0.0,1,40.249992,True
0,-0.022253562,0,0.0,True
1,0.0,1,46.0709,True
1,0.0,1,68.51078,True
0,-0.0039014902,0,0.0,True
1,-3.2186456e-06,1,32.106686,True
0,-0.02000022,0,0.0013877607,True
0,-0.0005866952,0,0.0,True
1,0.0,1,25.008556,True
1,-6.4372807e-06,1,23.725925,True
1,-6.627817e-05,1,23.983707,True
0,-0.03603202,0,0.0,True
1,-0.0043981965,1,24.981403,True
0,-0.04472147,0,0.0,True
1,0.0,1,38.415947,True
0,-0.01298237,0,0.0,True
0,-0.17315343,0,0.0,True
0,-0.00068891153,0,0.0,True
1,-1.12056105e-05,1,21.795807,True
1,0.0,1,49.11811,True
0,-0.004495396,0,0.0,True
0,-0.01834392,0,0.0,True
0,-0.007322142,0,0.0,True
1,-0.0015300722,1,22.210114,True
1,-0.002192714,1,21.764269,True
0,-0.0041942727,0,0.0,True
1,-0.0011875727,1,20.46756,True
0,-0.00219319,0,0.0,True
1,-0.33432508,0,0.0,False
1,0.0,1,79.83242,True
0,-0.0019102913,0,0.0,True
1,-0.00040487197,1,23.094793,True
0,-0.0034007356,0,0.0,True
0,-0.012755003,0,0.0,True
0,-0.0027012073,0,0.0,True
1,-0.0009017692,1,23.531237,True
1,-0.0032843004,1,23.107937,True
0,-0.0008657998,0,0.0,True
0,-0.01672391,0,0.0,True
0,-0.0014784131,0,0.0,True
0,-0.001891135,0,0.0,True
1,-0.25927544,1,22.828737,True
0,-0.0121003855,0,0.0,True
1,-3.933829e-05,1,25.81595,True
1,-5.960463e-07,1,35.758907,True
0,-0.003955399,0,0.0,True
1,0.0,1,63.119698,True
0,-0.005370831,0,0.0,True
0,-0.0011873347,0,0.0,True
0,-0.0012278169,0,0.0,True
0,-0.006964337,0,0.0,True
0,-0.0003853294,0,0.0,True
0,-0.011629408,0,,True
0,-0.0025794588,0,0.0,True
0,-0.0067720665,0,0.0,True
0,-0.0030493687,0,0.0,True
1,-0.0024431876,1,24.114454,True
0,-0.0027703976,0,0.0,True
0,-0.0020241502,0,0.0,True
1,-0.00026174934,1,22.522705,True
0,-0.010643856,0,0.0,True
1,0.0,1,25.777113,True
1,-0.0005497613,1,21.351822,True
0,-0.0072966986,0,0.0,True
0,-0.008113048,0,0.0,True
1,0.0,1,38.459805,True
0,-0.0059735817,0,0.0,True
0,-0.029750185,0,0.0,True
0,-0.006413828,0,0.0,True
0,-0.0023639847,0,0.0,True
1,0.0,1,29.323477,True
0,-0.0114273075,0,0.0,True
0,-0.00081374904,0,0.0,True
0,-0.007435505,0,0.0,True
1,-0.0003270568,1,24.03296,True
0,-0.006506805,0,0.0,True
1,-0.58955204,0,0.0,False
0,-0.002805823,0,0.0,True
1,0.0,1,31.892708,True
1,-0.35994822,0,0.0,False
0,-0.0005832401,0,0.0,True
0,-0.0043070414,0,0.0,True
1,-5.960463e-07,1,26.710129,True
0,-0.006302126,0,0.0,True
1,0.0,1,46.827248,True
0,-0.0014829363,0,0.0,True
0,-0.0043384954,0,,True
1,-0.115363926,1,21.257288,True
1,0.0,1,32.03569,True
0,-0.0014736517,0,0.0,True
0,-0.0024131008,0,0.0,True
0,-0.010455122,0,0.0,True
0,-0.020279216,0,0.0,True
0,-0.0011046982,0,0.0,True
1,0.0,1,28.699102,True
1,0.0,1,32.07936,True
1,0.0,1,28.79587,True
0,-0.011168347,0,0.0,True
1,-0.0013202055,1,22.99677,True
0,-0.00093821366,0,0.0,True
1,-8.4992615e-05,1,22.882545,True
0,-0.0005262897,0,0.0,True
1,-1.585471e-05,1,25.395052,True
1,0.0,1,39.742134,True
0,-0.005449796,0,0.0,True
0,-0.06899662,0,0.0,True
1,0.0,1,38.567627,True
1,0.0,1,24.527557,True
1,0.0,1,22.143185,True
1,-8.344647e-07,1,29.605778,True
1,-0.0037070857,1,24.778084,True
0,-0.0068236897,0,0.0,True
1,-1.1920928e-07,1,48.510128,True
1,0.0,1,26.250395,True
1,-2.8490615e-05,1,22.444098,True
0,-0.0006886733,0,0.0,True
0,-0.0031633358,0,0.0,True
1,0.0,1,45.2408,True
1,0.0,1,36.45644,True
1,-0.00012444676,1,21.987215,True
1,0.0,1,42.98698,True
0,-0.010085927,0,0.0,True
0,-0.0001400611,0,0.0,True
1,-2.503392e-06,1,29.679035,True
0,-0.0011831672,0,0.0,True
1,0.0,1,30.566637,True
1,0.0,1,24.008095,True
1,0.0,1,23.11997,True
1,0.0,1,24.942705,True
0,-0.0015037669,0,,True
1,-0.00033313446,1,22.047396,True
1,0.0,1,29.593708,True
0,-0.009138307,0,0.0,True
0,-0.0042854385,0,0.0,True
1,-2.1815062e-05,1,27.058388,True
1,0.0,1,21.797253,True
1,0.0,1,43.115795,True
0,-0.005610552,0,0.0,True
0,-0.020197675,0,0.0,True
0,-0.0009971652,0,0.0,True
1,0.0,1,45.405994,True
0,-0.004195816,0,0.0,True
0,-0.19378625,0,0.0,True
1,-1.1920922e-06,1,28.427528,True
0,-0.19705214,0,0.0,True
0,-0.00092856673,0,0.0,True
0,-0.004446619,0,0.0,True
0,-0.0055828127,0,0.0,True
1,-0.031166345,1,21.774563,True
1,0.0,1,60.823013,True
1,-0.031111108,1,22.559904,True
0,-0.0009595319,0,0.0,True
1,0.0,1,44.17344,True
0,-0.0004737447,0,0.0,True
0,-0.0100078,0,0.0,True
0,-0.0006430465,0,0.0,True
1,0.0,1,35.719997,True
1,0.0,1,38.821217,True
0,-0.00589608,0,0.0,True
0,-0.0031269724,0,0.0,True
0,-0.011525711,0,0.0,True
1,-0.00040225044,1,24.573162,True
1,-1.1920928e-07,1,24.196478,True
1,-5.2212305e-05,1,21.455143,True
1,0.0,1,46.084583,True
1,-0.0010221739,1,20.231865,True
1,-1.6093125e-05,1,29.499308,True
0,-0.032326154,0,0.0,True
0,-0.0005069878,0,0.0,True
1,0.0,1,45.30295,True
0,-0.004052285,0,0.0,True
1,0.0,1,44.311295,True
0,-0.0011464935,0,0.0,True
0,-0.007881377,0,0.0,True
0,-0.0024980074,0,,True
0,-0.006745425,0,,True
1,-0.00093583175,1,22.48629,True
1,0.0,1,29.579943,True
1,0.0,1,31.783289,True
0,-0.0016509963,0,0.0,True
0,-0.0029684312,0,0.0,True
1,0.0,1,23.939548,True
1,-0.009358113,0,0.0,False
1,-1.7881378e-06,1,22.695004,True
0,-0.10912626,0,0.0,True
0,-0.002959398,0,0.0,True
0,-0.009801594,0,,True
0,-0.00465239,0,0.0,True
1,-9.5367386e-07,1,36.873844,True
1,-0.0002292132,1,20.704763,True
1,-0.41184008,1,23.47548,True
1,0.0,1,45.416195,True
1,0.0,1,41.830814,True
0,-0.0010493255,0,0.0,True
1,0.0,1,40.658894,True
1,0.0,1,24.24856,True
1,0.0,1,24.479372,True
1,0.0,1,23.499403,True
1,-7.6767836e-05,1,22.851774,True
1,0.0,1,32.879784,True
1,-1.1920928e-07,1,26.305597,True
0,-0.007221903,0,0.0,True
0,-0.002006186,0,0.0,True
1,-0.07209424,1,27.534485,True
1,0.0,1,43.065956,True
0,-0.00022182388,0,0.0,True
1,0.0,1,42.91256,True
1,-0.03295048,1,20.695644,True
0,-0.006097761,0,0.0,True
0,-0.0024693494,0,0.0,True
0,-0.0027164246,0,0.0,True
1,0.0,1,28.196653,True
1,-0.00048411093,1,24.025982,True
1,0.0,1,38.902863,True
0,-0.0022764502,0,0.0,True
1,0.0,1,36.963528,True
1,0.0,1,27.141645,True
0,-0.028109737,0,0.0,True
0,-0.38348877,1,20.090767,False
0,-0.021027142,0,0.0,True
1,0.0,1,49.334232,True
1,0.0,1,29.838755,True
1,0.0,1,24.173082,True
0,-0.0019194528,0,0.0,True
0,-0.00850212,0,0.0,True
0,-0.0620661,0,0.0,True
1,-1.4781843e-05,1,25.849625,True
1,0.0,1,41.87494,True
1,-0.00038890427,1,20.052612,True
1,0.0,1,35.835663,True
0,-0.0013653252,0,0.0,True
1,-0.007961208,1,23.779678,True
1,-1.1920928e-07,1,24.997196,True
1,-3.3378547e-06,1,22.452408,True
0,-0.0019691854,0,0.0,True
0,-0.005287828,0,0.0,True
1,0.0,1,24.831802,True
0,-0.008113048,0,0.0,True
0,-0.006572653,0,0.0,True
0,-0.0024075115,0,0.0,True
1,0.0,1,22.822922,True
1,-7.6293654e-06,1,27.573729,True
0,-0.0015610188,0,0.0,True
0,-0.0016963391,0,0.0,True
1,-2.3841855e-07,1,30.595085,True
0,-0.07143406,0,0.0,True
0,-0.00089116907,0,0.0,True
1,0.0,1,57.483402,True
0,-0.0043263887,0,0.0,True
1,0.0,1,33.532063,True
0,-0.005959243,0,0.0,True
0,-0.005121327,0,,True
0,-0.0012518673,0,0.0,True
1,0.0,1,35.6978,True
1,0.0,1,43.267944,True
0,-0.28824735,0,0.0,True
0,-0.010912857,0,0.0,True
0,-0.051648077,0,0.0,True
1,-1.4305105e-06,1,26.144846,True
1,-0.0071771652,1,23.237225,True
0,-0.0034994574,0,0.0,True
1,0.0,1,23.362627,True
1,0.0,1,40.90679,True
0,-0.00013052566,0,0.0,True
0,-0.23322336,1,20.203152,False
1,-8.3443025e-05,1,23.470345,True
1,-1.1920928e-07,1,36.57749,True
0,-0.0039818776,0,0.0,True
1,0.0,1,33.615036,True
1,-1.1920928e-07,1,25.31379,True
1,-3.6954812e-06,1,30.29915,True
0,-0.0032120561,0,0.0,True
0,-0.033140436,0,0.0,True
0,-0.5963177,1,21.012922,False
1,-0.00013624693,1,22.760122,True
0,-0.0018637683,0,0.0,True
0,-0.004314994,0,0.0,True
0,-0.12001024,0,0.0,True
1,0.0,1,34.061222,True
1,0.0,1,62.07116,True
1,0.0,1,34.28037,True
0,-0.007092655,0,0.0,True
0,-0.0014915067,0,0.0,True
1,0.0,1,40.71094,True
1,0.0,1,53.3821,True
0,-0.0025498518,0,0.0,True
0,-0.029409232,0,0.0,True
1,0.0,1,22.186028,True
0,-0.00035398893,0,0.0,True
1,-8.344647e-07,1,20.822634,True
1,-5.960463e-07,1,27.669647,True
1,-0.00011467276,1,21.48813,True
0,-0.0027626704,0,0.0,True
0,-0.0157517,0,0.0,True
1,0.0,1,24.592258,True
1,-3.576278e-07,1,25.042618,True
1,-0.0004020121,1,20.508371,True
0,-0.0018249777,0,0.0,True
1,0.0,1,28.25909,True
0,-0.0035674046,0,0.0,True
0,-0.012210971,0,0.0,True
0,-0.005672429,0,0.0,True
0,-0.01117542,0,0.0,True
0,-0.0010228885,0,0.0,True
0,-0.0069002905,0,0.0,True
0,-0.000771225,0,0.0,True
0,-0.4882638,1,22.084406,False
1,-0.0014257991,1,20.632088,True
1,-0.0009997851,1,21.44312,True
0,-0.0124026695,0,0.0,True
0,-0.0038608788,0,0.0,True
1,-0.0031716542,1,25.169973,True
1,0.0,1,40.1265,True
1,0.0,1,41.400597,True
0,-0.0035856972,0,0.0,True
0,-0.02166708,0,0.0,True
1,0.0,1,34.896233,True
0,-0.0031201986,0,0.0,True
1,0.0,1,28.977432,True
0,-0.0010082405,0,0.0,True
1,0.0,1,55.881428,True
0,-0.00834963,0,0.0,True
0,-0.6336987,1,21.092806,False
0,-0.12608108,0,0.0,True
1,0.0,1,31.931772,True
1,0.0,1,41.794666,True
0,-0.0011306567,0,0.0,True
0,-0.24882358,0,0.0,True
0,-0.0003573256,0,0.0,True
0,-0.0024996724,0,0.0,True
1,-0.00022563773,1,22.445707,True
1,-0.07965665,1,20.992634,True
1,-1.1920928e-07,1,51.954235,True
1,0.0,1,76.44914,True
0,-0.00024506426,0,0.0,True
0,-0.33483738,1,20.332067,False
0,-0.00029976643,0,0.0,True
0,-0.0021196771,0,0.0,True
1,0.0,1,42.8492,True
0,-0.013864988,0,0.0,True
1,-0.08183983,1,22.375534,True
1,-9.5367386e-07,1,28.844236,True
1,-8.475421e-05,1,24.37577,True
1,0.0,1,31.128141,True
0,-0.00066842145,0,0.0,True
0,-0.049682654,0,0.0,True
1,-0.028993817,1,20.168678,True
0,-0.034970786,0,0.0,True
0,-0.016397951,0,0.0,True
1,0.0,1,43.705685,True
1,-0.00025567124,1,25.327255,True
0,-0.031469043,0,0.0,True
1,0.0,1,23.713926,True
0,-0.0014088954,0,0.0,True
1,0.0,1,35.3642,True
1,0.0,1,27.87072,True
1,0.0,1,42.56335,True
0,-0.0007602662,0,0.0,True
1,0.0,1,28.326897,True
1,0.0,1,41.417995,True
0,-0.014644513,0,0.0,True
1,0.0,1,33.500698,True
0,-0.004923245,0,0.0,True
0,-0.009919633,0,0.0,True
0,-0.0068763755,0,0.0,True
0,-0.014934519,0,0.0,True
0,-0.002386224,0,0.0,True
1,-5.149709e-05,1,22.304312,True
0,-0.0006193388,0,0.0,True
1,0.0,1,20.344334,True
0,-0.016013935,0,0.0,True
0,-0.039796498,0,0.0,True
1,-0.0013671109,1,21.098652,True
0,-0.17984146,0,0.0,True
1,0.0,1,71.24977,True
0,-0.0018179571,0,0.0,True
1,0.0,1,44.582157,True
0,-0.14046212,0,0.0,True
1,-4.7683704e-07,1,23.881657,True
1,0.0,1,26.260662,True
1,-0.0004621868,1,24.086716,True
0,-0.0033370543,0,0.0,True
1,-0.47942525,1,20.399904,True
1,0.0,1,61.64424,True
1,-0.046783004,1,21.311623,True
1,-4.4225668e-05,1,20.20464,True
0,-0.023083773,0,0.0,True
1,-0.35976964,1,20.281088,True
0,-0.0024858783,0,0.0,True
1,-3.6000558e-05,1,23.004923,True
0,-0.00066627713,0,0.0,True
1,-0.0949627,1,20.001247,True
1,0.0,1,97.040764,True
1,0.0,1,64.68617,True
1,0.0,1,31.271961,True
1,0.0,1,33.45206,True
1,-0.062145192,1,20.022509,True
1,-3.5762723e-06,1,23.509583,True
1,-0.0004992431,1,20.964905,True
0,-0.0038704975,0,0.0,True
0,-0.013422012,1,20.133724,False
0,-0.001267464,0,0.0,True
0,-0.008405309,0,0.0,True
0,-0.006542098,0,0.0,True
1,0.0,1,78.1308,True
0,-0.0009924016,0,0.0,True
0,-0.0015036478,0,0.0,True
0,-0.005487616,0,0.0,True
1,-8.5830325e-06,1,24.876116,True
1,0.0,1,60.163094,True
0,-0.109717265,0,0.0,True
1,-2.0146166e-05,1,24.66048,True
0,-0.006958655,0,0.0,True
0,-0.009680235,0,0.0,True
0,-0.001572802,0,0.0,True
1,0.0,1,35.125885,True
1,-1.9311718e-05,1,21.91453,True
0,-0.029013736,0,0.0,True
0,-0.0009983561,0,0.0,True
0,-0.0015657797,0,0.0,True
1,0.0,1,29.99417,True
0,-0.00024434918,0,0.0,True
1,-0.0066231024,1,20.640453,True
1,0.0,1,74.84371,True
0,-0.003919777,0,0.0,True
1,0.0,1,36.169277,True
0,-0.0052941125,0,0.0,True
1,0.0,1,29.352242,True
0,-0.15691517,0,0.0,True
0,-0.0052214204,0,0.0,True
0,-0.010981599,0,0.0,True
0,-0.03229095,0,0.0,True
0,-0.010915451,0,0.0,True
0,-0.12147931,0,0.0,True
1,0.0,1,23.274355,True
1,0.0,1,43.66663,True
1,0.0,1,31.323624,True
1,-7.867782e-06,1,20.572386,True
1,0.0,1,34.336308,True
1,0.0,1,28.824856,True
0,-0.0008399534,0,0.0,True
0,-0.00035887476,0,0.0,True
0,-0.0066799433,0,0.0,True
0,-0.0011399445,0,0.0,True
0,-0.0057005216,0,0.0,True
1,-9.619727e-05,1,24.483442,True
0,-0.16357142,0,0.0,True
1,0.0,1,30.453768,True
0,-0.003387667,0,0.0,True
1,-0.00089986355,1,20.081934,True
1,0.0,1,33.372902,True
0,-0.006203918,0,,True
1,-4.0411134e-05,1,24.413984,True
0,-0.001148875,0,0.0,True
0,-0.0068843076,0,0.0,True
0,-0.011741223,0,0.0,True
1,-1.1920928e-07,1,33.36514,True
1,0.0,1,26.198528,True
0,-0.013772576,0,0.0,True
1,0.0,1,36.707012,True
1,0.0,1,28.243578,True
1,0.0,1,48.05078,True
1,-0.00049888564,1,21.739183,True
1,-1.3470559e-05,1,22.629995,True
1,0.0,1,27.012451,True
0,-0.0008410254,0,0.0,True
0,-0.001492578,0,0.0,True
1,0.0,1,42.266216,True
0,-0.0010598048,0,0.0,True
0,-0.028965099,0,0.0,True
0,-0.0028893887,0,0.0,True
0,-0.00031752314,0,0.0,True
1,-0.0004338277,1,25.358767,True
0,-0.00014876213,0,0.0,True
1,0.0,1,27.55459,True
0,-0.014904101,0,0.0,True
0,-0.010398967,0,0.0,True
1,-0.0540616,1,23.205175,True
0,-0.012262785,0,0.0,True
1,-1.072883e-06,1,26.467258,True
1,-1.1920928e-07,1,27.257006,True
1,0.0,1,29.691769,True
1,0.0,1,81.62255,True
0,-0.2945598,1,22.361858,False
1,-0.00088950165,1,20.903162,True
1,0.0,1,67.955185,True
1,-2.7536968e-05,1,22.618418,True
1,-0.0010122895,1,22.9893,True
0,-0.028072067,1,20.76426,False
0,-0.0027340197,0,0.0,True
0,-0.15088058,0,0.0,True
1,-5.2808322e-05,1,22.628082,True
1,-0.000826494,1,23.957588,True
1,0.0,1,27.426407,True
1,-0.0006908176,1,20.069445,True
0,-0.011081226,0,0.0,True
0,-0.0017432269,0,0.0,True
1,0.0,1,28.972586,True
0,-0.0259575,0,0.0,True
0,-0.0074616545,0,0.0,True
1,0.0,1,27.295166,True
0,-0.01633005,0,0.0,True
1,0.0,1,33.139153,True
1,0.0,1,67.29528,True
0,-0.026610658,0,0.0,True
0,-0.001596011,0,0.0,True
0,-0.0011388728,0,0.0,True
1,-0.01240161,1,21.878937,True
1,0.0,1,33.399807,True
1,0.0,1,89.69249,True
1,0.0,1,61.21335,True
1,-5.7934038e-05,1,23.730852,True
1,-3.552374e-05,1,27.614841,True
1,0.0,1,26.444912,True
0,-0.048235245,0,0.0,True
0,-0.01541263,0,0.0,True
1,-0.00013731967,1,25.680925,True
0,-0.02088519,0,0.0,True
0,-0.008559208,0,0.0,True
0,-0.013280035,1,21.252314,False
1,0.0,1,44.856262,True
0,-0.34277433,0,,True
0,-0.034546394,0,0.0,True
0,-0.0019595486,0,0.0,True
0,-0.031901557,0,0.0,True
1,-1.12056105e-05,1,20.679403,True
0,-0.0009968079,0,0.0,True
1,0.0,1,64.061554,True
0,-0.0051379306,0,0.0,True
1,0.0,1,25.83489,True
1,-5.960463e-07,1,24.11651,True
1,-3.4570635e-06,1,20.449379,True
0,-0.0017717868,0,0.0,True
0,-0.013688386,0,0.0,True
0,-0.013345439,0,0.0,True
1,0.0,1,64.31471,True
1,0.0,1,36.766953,True
1,0.0,1,39.389133,True
0,-0.00082589843,0,,True
0,-0.020270804,0,0.0,True
0,-0.09723001,0,0.0,True
1,-5.960463e-07,1,27.242582,True
0,-0.005866571,0,0.0,True
1,0.0,1,37.790718,True
1,0.0,1,35.06168,True
0,-0.002720229,0,0.0,True
0,-0.000539634,0,0.0,True
1,-0.00073632307,1,22.665882,True
0,-0.00019119342,0,0.0,True
0,-0.0020299798,0,0.0,True
0,-0.00064554834,0,,True
0,-0.004590687,0,0.0,True
1,-6.1152496e-05,1,26.406092,True
0,-0.02050266,0,0.0,True
1,0.0,1,40.191814,True
1,0.0,1,50.376606,True
0,-0.0008382859,0,0.0,True
0,-0.010652937,0,0.0,True
0,-0.47507155,1,20.890547,False
0,-0.011342802,0,0.0,True
1,0.0,1,38.244865,True
1,-1.6689287e-06,1,25.858002,True
1,-3.1589963e-05,1,20.858831,True
0,-0.051610265,0,0.0,True
1,0.0,1,33.065025,True
1,0.0,1,35.18821,True
0,-0.005748763,0,0.0,True
1,0.0,1,54.73436,True
1,0.0,1,31.181967,True
1,-1.1920928e-07,1,27.781647,True
0,-0.053513937,0,0.0,True
1,0.0,1,34.555794,True
0,-0.0012597252,0,,True
1,0.0,1,32.372612,True
1,0.0,1,36.12823,True
0,-0.007714361,0,0.0,True
0,-0.0009916871,0,0.0,True
0,-0.0009166568,0,0.0,True
0,-0.10866088,0,0.0,True
1,-0.0037270386,1,22.160637,True
0,-0.0011882872,0,0.0,True
0,-0.00042572495,0,0.0,True
0,-0.0015660176,0,0.0,True
0,-0.013240626,0,0.0,True
1,0.0,1,63.164745,True
1,0.0,1,27.998043,True
0,-0.001534,0,0.0,True
0,-0.009445856,0,0.0,True
0,-0.0020380695,0,0.0,True
1,-6.9141147e-06,1,23.250128,True
0,-0.0013088955,0,0.0,True
1,-0.0003299169,1,25.106224,True
0,-0.0035587333,0,0.0,True
1,-0.00015567521,1,26.309048,True
1,0.0,1,25.297703,True
1,-9.345572e-05,1,22.452017,True
0,-0.12455983,0,0.0,True
1,0.0,1,30.702908,True
1,0.0,1,31.396294,True
1,-1.1920928e-07,1,25.89762,True
1,0.0,1,26.025537,True
0,-0.17074731,0,0.0,True
0,-0.0039594364,0,0.0,True
0,-0.004974963,0,0.0,True
0,-0.005779698,0,0.0,True
0,-0.009772554,0,0.0,True
0,-0.0136615755,0,0.0,True
1,-0.00018976319,1,22.003353,True
0,-0.0066772196,0,0.0,True
1,0.0,1,27.947077,True
1,0.0,1,27.636501,True
1,0.0,1,70.01378,True
0,-0.018966157,0,0.0,True
0,-0.06439763,0,0.0,True
1,-2.3841855e-07,1,28.146152,True
0,-0.003480569,0,0.0,True
0,-0.002139424,0,0.0,True
1,-1.6689287e-06,1,25.18599,True
0,-0.008085969,0,0.0,True
0,-0.0012471048,0,0.0,True
0,-0.09866281,0,0.0,True
0,-0.0040781675,0,0.0,True
1,0.0,1,67.90482,True
0,-0.00396003,0,0.0,True
1,0.0,1,49.81661,True
1,0.0,1,52.372536,True
0,-0.0009950215,0,0.0,True
0,-0.0035061098,0,0.0,True
1,0.0,1,22.85609,True
1,0.0,1,32.2476,True
0,-0.04583288,0,0.0,True
1,-1.1920928e-07,1,36.383705,True
1,0.0,1,33.35436,True
1,-1.1920928e-07,1,26.527979,True
1,-0.0047126655,1,20.372911,True
1,0.0,1,40.93521,True
1,-0.08183247,1,23.334238,True
0,-0.00062374683,0,0.0,True
1,0.0,1,64.929504,True
0,-0.00049519195,0,0.0,True
0,-0.033298995,0,0.0,True
0,-0.0009197534,0,0.0,True
0,-0.0014447261,0,0.0,True
1,-1.6689287e-06,1,20.296925,True
1,-5.1259863e-06,1,21.52478,True
0,-0.061000973,0,0.0,True
0,-0.0025859985,0,,True
0,-0.03430326,0,0.0,True
0,-0.013328383,0,0.0,True
1,-0.00021824839,1,28.469542,True
0,-0.006816112,0,0.0,True
1,-3.81469e-06,1,27.606417,True
0,-0.007976227,0,0.0,True
0,-0.01249462,0,0.0,True
0,-0.0015324526,0,0.0,True
0,-0.0032673092,0,0.0,True
1,0.0,1,51.365807,True
0,-0.03718701,0,0.0,True
1,-1.6689287e-06,1,20.127449,True
1,-0.0002902325,1,23.146849,True
0,-0.005530177,0,0.0,True
0,-0.06287209,0,0.0,True
1,0.0,1,31.608807,True
0,-0.0022414816,0,0.0,True
0,-0.08883191,1,21.835411,False
0,-0.01687466,0,0.0,True
1,0.0,1,32.778545,True
1,-1.072883e-06,1,20.003822,True
1,-3.3854863e-05,1,22.825787,True
1,0.0,1,36.26558,True
1,-2.264974e-06,1,23.70444,True
1,0.0,1,88.35193,True
0,-0.0024800517,0,0.0,True
0,-0.4153864,0,0.0,True
1,0.0,1,58.63029,True
0,-0.0031364793,0,0.0,True
0,-0.0054099583,0,0.0,True
1,-2.145765e-06,1,24.081022,True
1,-0.21596606,1,23.402544,True
0,-0.00058455067,0,0.0,True
1,-0.031436004,1,20.25184,True
0,-0.0022270896,0,0.0,True
0,-0.00015186111,0,0.0,True
0,-0.021176195,0,0.0,True
0,-0.004109629,0,,True
1,0.0,1,38.287727,True
0,-0.0007962394,0,0.0,True
1,0.0,1,35.93916,True
0,-0.03786157,0,0.0,True
1,-1.1920928e-07,1,23.653973,True
0,-0.06554624,0,0.0,True
1,-0.005620273,1,22.079119,True
1,0.0,1,32.4992,True
0,-0.03410949,0,0.0,True
0,-0.0024196415,0,0.0,True
0,-0.05318924,0,0.0,True
1,-0.00052712375,1,25.207785,True
1,0.0,1,79.03905,True
0,-0.0032361776,0,0.0,True
0,-0.0015236447,0,0.0,True
0,-0.0012935374,0,0.0,True
1,0.0,1,39.823673,True
1,0.0,1,50.627834,True
1,-1.1920928e-07,1,22.531824,True
0,-0.017939808,0,0.0,True
1,0.0,1,52.454002,True
0,-0.0013335393,0,0.0,True
1,0.0,1,30.801716,True
1,-0.0023344902,1,22.745296,True
1,0.0,1,28.180655,True
1,0.0,1,21.651922,True
1,-1.5139465e-05,1,22.065327,True
1,0.0,1,26.578835,True
0,-0.009502538,0,0.0,True
1,0.0,1,45.261,True
1,0.0,1,30.754864,True
0,-0.0012451999,0,0.0,True
0,-0.0009551254,0,0.0,True
0,-0.003472491,0,0.0,True
1,-0.00017808282,1,22.71967,True
0,-0.007470765,0,0.0,True
1,-0.00018356545,1,25.552296,True
1,0.0,1,37.415535,True
1,0.0,1,34.987545,True
0,-0.0039552804,0,0.0,True
0,-0.00059706025,0,0.0,True
1,0.0,1,40.80159,True
1,-1.668916e-05,1,21.81144,True
1,0.0,1,43.53319,True
0,-0.0025686387,0,0.0,True
0,-0.0056047435,0,0.0,True
0,-0.014856299,0,0.0,True
1,0.0,1,36.25756,True
1,-1.490105e-05,1,22.679686,True
1,0.0,1,58.86095,True
0,-0.017327357,0,0.0,True
1,-2.3841855e-07,1,23.5215,True
1,-0.46395195,0,0.0,False
0,-0.0037164683,0,0.0,True
0,-0.010316734,0,0.0,True
0,-0.01616913,0,0.0,True
1,0.0,1,28.62884,True
1,-0.38762856,1,20.764948,True
1,-1.3113013e-06,1,23.112293,True
1,-0.00048220452,1,21.647156,True
0,-0.0035137124,0,0.0,True
1,-8.940657e-06,1,24.883686,True
1,0.0,1,28.598486,True
0,-0.13641484,0,0.0,True
1,0.0,1,41.321983,True
1,0.0,1,36.968624,True
0,-0.011517934,0,0.0,True
0,-0.0016465929,0,0.0,True
1,0.0,1,29.618269,True
0,-0.03191149,0,0.0,True
0,-0.205581,1,22.442223,False
1,0.0,1,24.766018,True
1,-1.1920928e-07,1,32.754726,True
0,-0.001407824,0,0.0,True
1,0.0,1,21.876736,True
1,0.0,1,69.34103,True
1,-0.080479614,1,20.143566,True
0,-0.0026776672,0,0.0,True
1,-3.4570635e-06,1,23.237656,True
1,-3.0994368e-06,1,20.237247,True
1,-0.17443249,1,22.08058,True
0,-0.0060780924,0,0.0,True
1,0.0,1,27.11314,True
0,-0.003275983,0,0.0,True
1,-8.106199e-06,1,25.31757,True
0,-0.0072287675,0,0.0,True
0,-0.0013356821,0,0.0,True
1,0.0,1,69.88977,True
1,-0.6169162,1,20.063913,True
0,-0.019261228,0,0.0,True
0,-0.0023422209,0,0.0,True
0,-0.13166927,0,0.0,True
0,-0.0047169365,0,0.0,True
1,-0.000110739296,1,20.96815,True
1,-0.12722652,0,0.0,False
1,-4.3272037e-05,1,21.033115,True
1,-0.67448914,1,20.901674,True
